_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by,uploaded_date
67387c1c45317b996fc3f694,annotations,,"Ta ló fi ọgbọ́n sínú àwọn ìkùukùu, Àbí ta ló fún àwọn ohun tó wà lójú ọ̀run ní òye.",,Bible,text,,Who put wisdom within the clouds Or gave understanding to the sky phenomenon.,,True,Alaran,
67387c1c45317b996fc3f6a1,annotations,,"Ó sì fi ohùn tó le ké jáde pé: Ó ti ṣubú! Bábílónì Ńlá ti ṣubú, ó sì ti di ibi tí àwọn ẹ̀mí èṣù ń gbé àti ibi tí gbogbo ẹ̀mí àìmọ́ àti gbogbo ẹyẹ àìmọ́ tí a kórìíra ń lúgọ sí.",,Bible,text,,"And he cried out with a strong voice, saying: She has fallen! Babylon the Great has fallen, and she has become a dwelling place of demons and a place where every unclean spirit and every unclean and hated bird lurks.",,True,Alaran,
67387c1c45317b996fc3f6e8,annotations,,"Ní tòótọ́, lọ́nà yìí, mo ní in lọ́kàn pé mi ò ní kéde ìhìn rere níbi tí àwọn èèyàn bá ti mọ orúkọ Kristi, kí n má lọ máa kọ́lé sórí ìpìlẹ̀ ẹlòmíì;.",,Bible,text,,"In this way, indeed, I made it my aim not to declare the good news where the name of Christ had already been made known, so as not to build on another mans foundation;.",,True,Alaran,
67387c1c45317b996fc3f6b9,annotations,,"Àmọ́ bí Dọlá Adúlójú bá lè tẹ̀ lé òun, irú ìṣẹ̀lẹ̀ bẹ́ẹ̀ á di àfìsẹ́yìn.",,Bible,text,,"But if Dola Adulloj can follow him, such an event will be the end.",,True,Alaran,
67387c1c45317b996fc3f6ad,annotations,,"Péjú pẹ̀lú ìyà rẹ̀ ń bu òkèlè àmàlà, làńtì, bẹẹ ni wọ́n ń fi ẹ̀fọ́ ebòlò jú sọ́hùn- un.",,Bible,text,,"Pegju with his pain is biting the top of the amala, lanty, and they are also throwing ebolo grass into it.",,True,Alaran,
67387c1c45317b996fc3f6b5,annotations,,Kò sí hóró òótọ́ kán nínú ìtàkùrọsọ ọ̀hún.,,Bible,text,,There is no grain of truth in that slander.,,True,Alaran,
67387c1c45317b996fc3f6ca,annotations,,"Àwọn alábòójútó àyíká, àwọn alàgbà àtàwọn akéde pèsè ìtùnú àti ìṣírí látinú Bíbélì, wọ́n sì fún wọn láwọn nǹkan míì bí oúnjẹ àti aṣọ.",,Bible,text,,"Circuit overseers, along with local elders and publishers, are caring for the immediate spiritual and physical needs of our brothers.",,True,Alaran,
67387c1c45317b996fc3f6d4,annotations,,"Síbẹ̀, wọn ò ka ilẹ̀ dáradára náà sí; Wọn ò nígbàgbọ́ nínú ìlérí rẹ̀.",,Bible,text,,Then they despised the desirable land; They had no faith in his promise.,,True,Alaran,
67387c1c45317b996fc3f6e7,annotations,,"Torí náà, màá na ọwọ́ mi sí ọ, màá sì pa ọ́ run.",,Bible,text,,So I will stretch out my hand against you and destroy you.,,True,Alaran,
67387c1c45317b996fc3f713,annotations,,"Ẹyẹlé fi ẹ̀sín-in rẹ̀ pamọ́, ó ń ṣe ẹ̀sín adìẹ.",,Bible,text,,The pigeon hides its own disgrace and goes ridiculing the chicken.,,True,Alaran,
67387c1c45317b996fc3f71a,annotations,,Mo wà.,,Bible,text,,I am.,,True,Alaran,
67387c1c45317b996fc3f6fc,annotations,,"Nikodémù, ẹni tó ti wá sọ́dọ̀ rẹ̀ tẹ́lẹ̀, tó sì wà lára wọn, sọ fún wọn pé.",,Bible,text,,"Nic·o·deʹmus, who had come to him previously and who was one of them, said to them.",,True,Alaran,
67387c1c45317b996fc3f703,annotations,,"Nítorí nígbà kan rí, àwa náà jẹ́ aláìnírònú, aláìgbọràn, ẹni tí wọ́n ṣì lọ́nà, tó sọ ara rẹ̀ di ẹrú oríṣiríṣi ìfẹ́ ọkàn àti adùn, tó ń hu ìwà búburú tó sì ń ṣe ìlara, àwọn èèyàn kórìíra wa, a sì kórìíra ọmọnìkejì wa.",,Bible,text,,"For we too were once senseless, disobedient, led astray, being slaves to various desires and pleasures, carrying on in badness and envy, detestable, hating one another.",,True,Alaran,
67387c1c45317b996fc3f722,annotations,,Má ṣe gba ẹ̀mí mi.,,Bible,text,,Do not take away my life.,,True,Alaran,
67387c1c45317b996fc3f726,annotations,,Àmọ́ Jèhófà Ọlọ́run rẹ ò gbọ́ ti Báláámù.,,Bible,text,,But Jehovah your God refused to listen to Baʹlaam.,,True,Alaran,
67387c1c45317b996fc3f70a,annotations,,"Dipò ki wọn ronú bi nkan yio ti rọrùn fún ilú nipa ipèsè ohun amáyédẹrùn bi iná mọ̀nàmọ́ná, ilé-iwé, ilé-ìwòsàn, ojú ọ̀nà ti ó dára, òfin lati jẹ ki ilú tòrò, ṣe ni wọn bẹ̀rẹ̀ si ji owó ilú.",,Bible,text,,"Instead of thinking that things will be easier for the city by providing basic things like electricity, schools, hospitals, good roads, laws to make the city prosperous, why did they start stealing the citys money.",,True,Alaran,
67387c1c45317b996fc3f72e,annotations,,Àwọn alábòjútó àyíká méjì ló ń bojú tó ètò ìrànwọ́ fún àwọn tí àjálù bá ní agbègbè náà.,,Bible,text,,Two circuit overseers are coordinating the relief efforts in the area.,,True,Alaran,
67387c1c45317b996fc3f75a,annotations,,"Kí o fi ọmọ àgbò kan rúbọ ní àárọ̀, kí o sì fi ọmọ àgbò kejì rúbọ ní ìrọ̀lẹ́.",,Bible,text,,Offer the one young ram in the morning and the other ram at twilight.,,True,Alaran,
67387c1c45317b996fc3f72b,annotations,,Ayé ìranù.,,Bible,text,,A cruel world.,,True,Alaran,
67387c1c45317b996fc3f746,annotations,,Ọ̀lẹ́ jogún ìbáwí.,,Bible,text,,The lazy person inherits recriminations.,,True,Alaran,
67387c1c45317b996fc3f733,annotations,,"Ní báyìí, fún ìgbà àkọ́kọ́ wọn yóò lo ẹ̀rọ ìgbàlódé Fonran, Video Assistant Referee [VAR] nílẹ̀ Áfíríkà ní pápá ìṣeré Stade Mohammed V, Casablanca lọ́jọ́ Àbámẹ́ta (Saturday).",,Bible,text,,"Now, for the first time a Video Assistant Referee (VAR) will be used in Africa especially at State Mohammed V stadium, Casablanca on Saturday.",,True,Alaran,
67387c1c45317b996fc3f744,annotations,,"Torí èyí, kí ẹ̀yin náà múra sílẹ̀, torí wákàtí tí ẹ kò ronú pé ó máa jẹ́ ni Ọmọ èèyàn ń bọ̀.",,Bible,text,,"On this account, you too prove yourselves ready, because the Son of man is coming at an hour that you do not think to be it.",,True,Alaran,
67387c1c45317b996fc3f74e,annotations,,Wọ́n Dá Arákùnrin Andrzej Oniszczuk Sílẹ̀ Lẹ́wọ̀n Lẹ́yìn Tó Ti Lo Oṣù Mọ́kànlá ní Àhámọ́.,,Bible,text,,Brother Andrzej Oniszczuk Freed From Prison After 11 Months in Solitary Confinement.,,True,Alaran,
67387c1c45317b996fc3f765,annotations,,Màá jẹ wọ́n níbẹ̀ bíi kìnnìún; Ẹran inú igbó yóò fà wọ́n ya pẹ́rẹpẹ̀rẹ.,,Bible,text,,I will devour them there like a lion; A wild beast of the field will tear them to pieces.,,True,Alaran,
67387c1c45317b996fc3f767,annotations,,Ẹgbẹ́ náà ní àwọn yóò yan akọ́nimọ̀ọ́gba kan ná fún ìgbà díẹ̀ lẹ́yìn tí àwọn bá ṣe ìpàdé pàjáwìrì lọ́jọ́bọ̀ ọ̀sẹ̀ oun sì ni yóò darí àwọn fún ìdíje ife ẹyẹ African Nations Championship CHAN èyí tí wọn yóò bẹ̀rẹ̀ lóṣù yìí.,,Bible,text,,The team said they will appoint a coach for a short time after they hold an emergency meeting on Saturday and he will lead them for the African Nations Championship CHAN which they will start this month.,,True,Alaran,
67387c1c45317b996fc3f776,annotations,,"Àmọ́, obìnrin tó ti lọ́kọ máa ń ṣàníyàn nípa àwọn ohun ti ayé, bó ṣe máa rí ìtẹ́wọ́gbà ọkọ rẹ̀.",,Bible,text,,"However, the married woman is anxious for the things of the world, how she may gain the approval of her husband.",,True,Alaran,
67387c1c45317b996fc3f77c,annotations,,"Tí wọ́n bá ń ṣe àjọyọ̀, ó máa ń tú ẹlẹ́wọ̀n kan tí wọ́n bá fẹ́ sílẹ̀ fún wọn.",,Bible,text,,"Well, from festival to festival, he used to release to them one prisoner whom they requested.",,True,Alaran,
67387c1c45317b996fc3f76d,annotations,,"Jóṣúà sọ fún àwọn ọmọ Rúbẹ́nì, àwọn ọmọ Gádì àti ààbọ̀ ẹ̀yà Mánásè pé.",,Bible,text,,"And to the Reuʹben·ites, the Gadʹites, and the half tribe of Ma·nasʹseh, Joshua said.",,True,Alaran,
67387c1c45317b996fc3f790,annotations,,"Ẹ̀yin ilé Jékọ́bù, èmi yóò kó gbogbo yín jọ; Ó dájú pé màá kó àwọn tó ṣẹ́ kù ní Ísírẹ́lì jọ.",,Bible,text,,"I will certainly gather all of you, O Jacob; I will surely collect the remaining ones of Israel together.",,True,Alaran,
67387c1c45317b996fc3f798,annotations,,"Jèhófà, kí ló dé tí o fi kọ̀ mí sílẹ̀? Kí ló dé tí o fi gbé ojú rẹ pa mọ́ fún mi.",,Bible,text,,"Why, O Jehovah, do you reject me? Why do you hide your face from me.",,True,Alaran,
67387c1c45317b996fc3f799,annotations,,"Àwọn ohun tí ó yẹ kí a ṣe àkíyèsí ní orí yìí ni ìwọ̀nyí: Láti lè mọ iye tí Ọ̀sanyìnnínbí gbà fún kòkó tí ó tà fún Ajéwọlé, ọgbọ́n ni wọ́n fi tan Ọ̀sanyìnnínbí.",,Bible,text,,"The things that should be noted in this chapter are these: In order to know the amount that Osaninninbi received for the seed that he sold to Ajewale, Osaninninbi was tricked.",,True,Alaran,
67387c1c45317b996fc3f7e7,annotations,,Obì kékeré kọjá òkúta ńlá.,,Bible,text,,A small kolanut is superior to a large stone.,,True,Alaran,
67387c1c45317b996fc3f7c4,annotations,,Mo ní okun láti ṣe ohun gbogbo nípasẹ̀ ẹni tó ń fún mi lágbára.,,Bible,text,,For all things I have the strength through the one who gives me power.,,True,Alaran,
67387c1c45317b996fc3f7b0,annotations,,"Ni mo bá rí obìnrin kan tó wá pàdé rẹ̀, Ó múra bí aṣẹ́wó, ó ní ọkàn àrékérekè.",,Bible,text,,"Then I saw a woman meet him, Dressed like a prostitute, with a cunning heart.",,True,Alaran,
67387c1c45317b996fc3f7c1,annotations,,"Kọmísọ́nà ọlọ́pàá fún ìpínlẹ̀ náà, Ibrahim Kaoje, ni Ilé-isẹ́ ọlọ́pàá gbé ìgbésẹ̀ náà láti rí i pé ètò ààbò tó péye wà ní ìpínlẹ̀ náà lásìkò àti lẹ́yìn ìdájọ́ ọ̀hún, tí yóò wáyé lónìí yìí.",,Bible,text,,"The State Commissioner of Police, Mr Ibrahim Kaoje, said the measure was to ensure that peace reigns before and after the hearing.",,True,Alaran,
67387c1c45317b996fc3f7c3,annotations,,Ìtàn náà dára o sí tun ni nínú.,,Bible,text,,The story was very good and comforting.,,True,Alaran,
67387c1c45317b996fc3f7c6,annotations,,"Ó na ọwọ́ rẹ̀ láti òkè; Ó mú mi, ó sì fà mí jáde látinú omi jíjìn.",,Bible,text,,He reached down from on high; He took hold of me and pulled me from deep waters.,,True,Alaran,
67387c1c45317b996fc3f7cb,annotations,,"Ọdún mẹ́wàá, ogún ọdún, ọgbọ́n ọdún, ogójì ọdún.",,Bible,text,,"Ten years, twenty years, thirty years, forty years.",,True,Alaran,
67387c1c45317b996fc3f5f3,annotations,,"Ó rán òkùnkùn, ilẹ̀ náà sì ṣókùnkùn; Wọn kò ṣọ̀tẹ̀ sí ọ̀rọ̀ rẹ̀.",,Bible,text,,He sent darkness and the land became dark; They did not rebel against his words.,,True,Alaran,
67387c1c45317b996fc3f5f8,annotations,,"Àwọn kan wá láti wá bá àwọn pásítọ kẹ́dùn, àwọn kan sì wá láti wá kọrin jàgínníyòdò.",,Bible,text,,"Some people came to sympathize with the pastors, and some came to sing hymns.",,True,Alaran,
67387c1c45317b996fc3f605,annotations,,"Gbogbo àwọn tó ń fi àjẹ̀ tukọ̀, àwọn tó ń ṣiṣẹ́ nínú ọkọ̀ àti àwọn atukọ̀ Yóò kúrò nínú ọkọ̀ wọn, wọ́n á sì dúró sórí ilẹ̀.",,Bible,text,,"All the oarsmen, the mariners, and the seamen Will come down from their ships and stand on the land.",,True,Alaran,
67387c1c45317b996fc3f60e,annotations,,Ìgbín ìbá má mọ̀ ọ́n jẹ̀ ìbá ti kú síjù.,,Bible,text,,Had the snail been careless in its foraging it would have died in the bush.,,True,Alaran,
67387c1c45317b996fc3f614,annotations,,"Àmọ́ tí ẹlòmíì bá rí ìfihàn nígbà tó wà ní ìjókòó, kí ẹni àkọ́kọ́ tó ń sọ̀rọ̀ dákẹ́.",,Bible,text,,"But if another one receives a revelation while sitting there, let the first speaker keep silent.",,True,Alaran,
67387c1c45317b996fc3f61b,annotations,,"Kódà, kí wọ́n tó mú Teymur, mo ronú nípa bó ṣe máa nira tó fún Gulzira.",,Bible,text,,"Even before Teymur’s arrest, I thought about how difficult it must be for Gulzira.",,True,Alaran,
67387c1c45317b996fc3f600,annotations,,Ṣùgbọ́n kò sí ẹni tí ó dá mi lóhùn.,,Bible,text,,But no one answered me.,,True,Alaran,
67387c1c45317b996fc3f633,annotations,,"Àwọn akọ̀wé òfin àti àwọn Farisí wá bẹ̀rẹ̀ sí í rò ó, wọ́n ń sọ pé: Ta lẹni tó ń sọ̀rọ̀ òdì yìí? Ta ló lè dárí àwọn ẹ̀ṣẹ̀ jini yàtọ̀ sí Ọlọ́run nìkan.",,Bible,text,,"Then the scribes and the Pharisees started to reason, saying: Who is this who speaks blasphemies? Who can forgive sins except God alone.",,True,Alaran,
67387c1c45317b996fc3f63f,annotations,,"Àwọn agbábọ́ọ̀lù English Premier League pàdé Erdogan nílùú London lóṣù tó kọjá, èyí tó mú Gundogan fẹ̀wù ìgbábọ́ọ̀lù ikọ̀ Manchester City rẹ̀ ránsẹ́ sáàrẹ rè̩.",,Bible,text,,The Premier League stars met Erdogan in London last month with Gundogan handing him a signed Manchester City shirt with the message to my president.,,True,Alaran,
67387c1c45317b996fc3f643,annotations,,"Wọ́n bẹ̀rẹ̀ sí í gbá a bí ẹni gbá bọ́ọ̀lù, wọ́n ń lù ú bí ẹní lu gbẹ̀du.",,Bible,text,,They started hitting him like a football player.,,True,Alaran,
67387c1c45317b996fc3f656,annotations,,"Ó dá wa lójú pé Jèhófà ò ní fi í sílẹ̀, àtàwọn Ẹlẹ́rìí Jèhófà tó lé ní ẹgbẹ̀rún lọ́nà ọgọ́rùn-ún méjì 200 tí wọ́n fẹ̀sùn ìwà ọ̀daràn kàn ní lórílẹ̀-èdè Rọ́ṣíà.",,Bible,text,,"We are assured that Jehovah will continue to sustain him, as well as the more than 200 Jehovahs Witnesses in Russia facing criminal charges.",,True,Alaran,
67387c1c45317b996fc3f65a,annotations,,"Jèhófà kéde pé: Ní ọjọ́ yẹn, Màá pa àwọn ẹṣin yín run láàárín yín, màá sì pa àwọn kẹ̀kẹ́ ẹṣin yín run.",,Bible,text,,"In that day, declares Jehovah, I will do away with your horses from your midst and destroy your chariots.",,True,Alaran,
67387c1c45317b996fc3f65d,annotations,,"Pẹ̀lú àwọn àìṣedéédéé wọ̀nyí, ìmọ̀-ẹ̀rọ ti ṣe ìrànwọ́ fún ìdàgbàsókè àwọn èdè Ilẹ̀-Adúláwọ̀ lórí àwọn gbàgede orí ayélujára, tí ó ti mú ìṣẹ̀dá ọ̀rọ̀ tuntun wáyé.",,Bible,text,,"With these inconsistencies, technology has helped the development of international languages on the Internet, which has led to the creation of new words.",,True,Alaran,
67387c1c45317b996fc3f677,annotations,,"Àwọn asùnta wọ̀nyí tìkara wọn ni ó pilẹ̀ àwọn ọgbọ́n ìkọ̀tàn, ìfọ̀rọ̀wánilẹ́nuwò àti ti ìbéèrè.",,Bible,text,,"The ideas for stories, interviewees and questions are all developed by the community itself.",,True,Alaran,
67387c1c45317b996fc3f69d,annotations,,Rírí tí a rí igún la fi ń ta igún lọ́fà.,,Bible,text,,It is because one sees the vulture that one shoots arrows at it.,,True,Alaran,
67387c1c45317b996fc3f66c,annotations,,"Jóṣúà dìde ní àárọ̀ kùtù ọjọ́ kejì, àwọn àlùfáà sì gbé Àpótí Jèhófà.",,Bible,text,,"The next morning Joshua got up early, and the priests took up the Ark of Jehovah.",,True,Alaran,
67387c1c45317b996fc3f675,annotations,,"Nígba tó sọ gbólóhùn yìí, àtẹwọ́ àti ẹ̀rín ńlá ni àwon asojú ẹgbẹ́ fi ki Gomina-jẹ́nẹ́rà pé ó ṣeun fún ọ̀rọ̀ akin tó ti ẹnu rẹ̀ jáde yìí.",,Bible,text,,"When he said this statement, the representatives of the party applauded and thanked the Governor-General for his brave words.",,True,Alaran,
67387c1c45317b996fc3f678,annotations,,Fíìmù apanilẹ́rìn-ín   Ere yìí kún fún ẹ̀rín.,,Bible,text,,Very funny movie  This movie is very funny.,,True,Alaran,
67387c1c45317b996fc3f680,annotations,,Kò gbé ìpèe rẹ̀.,,Bible,text,,He did not pick up his call.,,True,Alaran,
67387c1c45317b996fc3f6a2,annotations,,"Wọn yóò dà bí àwọn jagunjagun, Tó ń tẹ ẹrọ̀fọ̀ ojú ọ̀nà mọ́lẹ̀ lójú ogun.",,Bible,text,,"And they will become like warriors, Trampling down the mud of the streets in the battle.",,True,Alaran,
67387c1c45317b996fc3f6ac,annotations,,"Ó fi ìfági fá a, ó sì fi kọ́ńpáàsì sàmì sí i.",,Bible,text,,He works it with a wood scraper and traces it with a compass.,,True,Alaran,
67387c1c45317b996fc3f6b1,annotations,,A kì í fi ohun-olóhun tọrẹ bí kò ṣe tẹni.,,Bible,text,,One does not make a gift of someone else's property when it is not one's own.,,True,Alaran,
67387c1c45317b996fc3f6b6,annotations,,"Kí ló wá kù tí mo lè ṣe fún ọ, ọmọ mi.",,Bible,text,,"What is left that I can do for you, my son.",,True,Alaran,
67387c1c45317b996fc3f6bf,annotations,,Alára ní ńgbáraá ga; bádíẹ́ bá máa wọ̀ọ̀dẹ̀ a bẹ̀rẹ̀.,,Bible,text,,It is the owner of the body that elevates the body; when a chicken wishes to enter the porch it stoops.,,True,Alaran,
67387c1c45317b996fc3f6c6,annotations,,"Ní báyìí, jọ̀wọ́, dárí ẹ̀ṣẹ̀ mi jì mí, kí o sì bá mi pa dà kí n lè forí balẹ̀ fún Jèhófà.",,Bible,text,,"And now, please, pardon my sin, and return with me so that I may bow down to Jehovah.",,True,Alaran,
67387c1c45317b996fc3f6de,annotations,,"Arákùnrin Kemps Moran Hurtado, tó ń ṣe kòkáárí iṣẹ́ ìwàásù yìí sọ pé: Ètò tí a ṣe yìí á mú ká lè wàásù fún onírúurú èèyàn tí àṣà ìbílẹ̀ wọn yàtọ̀ nítorí pé orílẹ̀-èdè ọ̀tọ̀ọ̀tọ̀ ni àwọn èèyàn ti máa wá.",,Bible,text,,Our public witnessing is a valuable aspect of our Bible education work—it offers a unique visible presence of Jehovah’s Witnesses to the public.,,True,Alaran,
67387c1c45317b996fc3f6b0,annotations,,"Ká ní ẹ mọ̀ mí ni, ẹ̀ bá mọ Baba mi náà; láti ìsinsìnyí lọ, ẹ ti mọ̀ ọ́n, ẹ sì ti rí i.",,Bible,text,,"If you men had known me, you would have known my Father also; from this moment on you know him and have seen him.",,True,Alaran,
