_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by
67387c1c45317b996fc3ee3b,annotations,,"Àmọ́ nígbà tí Jésù sọ fún wọn pé, Èmi ni, wọ́n sún mọ́ ẹ̀yìn, wọ́n sì ṣubú lulẹ̀.",,Bible,text,,"However, when Jesus said to them, I am he, they drew back and fell to the ground.",,True,Alaran
67387c1c45317b996fc3ee7e,annotations,,Àmọ́ kí ẹnikẹ́ni máà rò wípé iṣẹ́ ọpọlọ nìkan ni ìrìnàjò sí Ìwọ́de Ojúnà.,,Bible,text,,But no one should think that traveling to Owode Ojuna is only a mental activity.,,True,Alaran
67387c1c45317b996fc3ee94,annotations,,"Níkẹyìn, ìjọba orílẹ̀-èdè Sweden yí ìpinnu wọn pa dà ní October 24, ọdún 2019, wọ́n sì gbà pé àwọn Ẹlẹ́rìí Jèhófà kúnjú ìwọ̀n gbogbo ohun tí òfin béèrè fún láti rí owó ìtìlẹ́yìn ìjọba gbà.",,Bible,text,,"Finally, on October 24, 2019, the Swedish government reversed its decision and concluded that Jehovah’s Witnesses fulfill all legal requirements for State grants.",,True,Alaran
67387c1c45317b996fc3ee98,annotations,,Ohun tí ẹ máa gbà lọ́wọ́ mi nìyí: Inú ìroragógó lẹ máa dùbúlẹ̀.,,Bible,text,,This is what you will have from my hand: In sheer pain you will lie down.,,True,Alaran
67387c1c45317b996fc3ee3e,annotations,,"Torí a ti fún yín ní ìbí tuntun, kì í ṣe nípasẹ̀ irúgbìn tó lè bà jẹ́, àmọ́ nípasẹ̀ irúgbìn tí kò lè bà jẹ́, nípasẹ̀ ọ̀rọ̀ Ọlọ́run alààyè, tó wà títí láé.",,Bible,text,,"For you have been given a new birth, not by corruptible, but by incorruptible seed, through the word of the living and enduring God.",,True,Alaran
67387c1c45317b996fc3ee50,annotations,,"Láti ọdún 2015, abódiakọ-akọ́diabo tí ó tó 500 ni a ti rán lọ sí ọ̀run alakákeji ní Pakistan, Jannat Ali sì tún sọ wípé Abódiakọ-akọ́diabo 60 ni a dá ẹ̀mí wọn ní ẹ̀gbodò ní ọdún tí ó kọjá.",,Bible,text,,"Since 2015, about 500 black people have been sent to the second heaven in Pakistan, and Jannat Ali also said that 60 black people were killed last year.",,True,Alaran
67387c1c45317b996fc3ee55,annotations,,"Jèhófà wá fara han Sólómọ́nì ní òru, ó sì sọ fún un pé: Mo ti gbọ́ àdúrà rẹ, mo sì ti yan ibí yìí fún ara mi láti jẹ́ ilé ìrúbọ.",,Bible,text,,"Jehovah then appeared to Solʹo·mon during the night and said to him: I have heard your prayer, and I have chosen this place for myself as a house of sacrifice.",,True,Alaran
67387c1c45317b996fc3ee67,annotations,,"O ò gbọ́dọ̀ fẹ́ arábìnrin ìyàwó rẹ láti fi ṣe orogún rẹ̀, o ò sì gbọ́dọ̀ bá a lò pọ̀ nígbà tí arábìnrin rẹ̀ ṣì wà láàyè.",,Bible,text,,You must not take a woman in addition to her sister as a rival wife and have sexual relations with her while her sister is alive.,,True,Alaran
67387c1c45317b996fc3ee6c,annotations,,Ó tún wá dúpẹ́ lọ́wọ́ ilé ìgbìmọ̀ asòfin fún àtìlẹyìn tí wọn ń se fún un.,,Bible,text,,Lawan commended his colleagues for their cooperation and being focused in discharging their duties.,,True,Alaran
67387c1c45317b996fc3ee8c,annotations,,"Ó máa wù mí pé ká má ṣe fi ẹ̀tọ́ àwọn Ẹlẹ́rìí Jèhófà dù wọ́n ní orílẹ̀-èdè Rọ́ṣíà náà, kò sì ní yẹ kí ilé ẹjọ́ yìí fi ẹ̀tọ́ tí mo ní láti gba Ọlọ́run gbọ́ dù mí.",,Bible,text,,"I would very much like the rights of believers to be respected in Russia as well and, in this instance, my rights as a believer.",,True,Alaran
67387c1c45317b996fc3ee99,annotations,,"Níkẹyìn, Ṣékémù sọ fún Hámórì bàbá rẹ̀ pé: Fẹ́ ọmọbìnrin yìí fún mi kí n fi ṣe aya.",,Bible,text,,Finally Sheʹchem said to Haʹmor his father: Get me this young woman to be my wife.,,True,Alaran
67387c1c45317b996fc3ee9e,annotations,,Gbogbo ohun tí Jèhófà pa láṣẹ fún Mósè ni Jóṣúà ṣe láìṣẹ́ ìkankan kù.,,Bible,text,,He left nothing undone of all that Jehovah had commanded Moses.,,True,Alaran
67387c1c45317b996fc3ee59,annotations,,"Màá fún wọn ní ọkàn kan àti ọ̀nà kan kí wọ́n lè máa bẹ̀rù mi nígbà gbogbo, fún ire wọn àti ti àwọn ọmọ wọn lẹ́yìn wọn.",,Bible,text,,"And I will give them one heart and one way so that they may always fear me, for their own good and the good of their children after them.",,True,Alaran
67387c1c45317b996fc3ee90,annotations,,"Lẹ́yìn tí wọ́n bá sì ti wẹ àlùfáà kan mọ́, kí wọ́n jẹ́ kó dúró fún ọjọ́ méje.",,Bible,text,,"And after the purification of a priest, they should count off seven days for him.",,True,Alaran
67387c1c45317b996fc3ee96,annotations,,"Wọ́n dé iwájú àwon àgbààgbà tó jẹ́ ẹbí ọkọ wọn, wọ́n tẹ́ aṣọ síwájú wọn, wọ́n kúnlẹ̀.",,Bible,text,,"They came in front of the elders who are their husbands family, they put clothes in front of them, they knelt.",,True,Alaran
67387c1c45317b996fc3eec5,annotations,,"jọ̀ọ́, jẹ́ kí etí rẹ ṣí sílẹ̀, kí o sì bojú wò mí láti gbọ́ àdúrà ìránṣẹ́ rẹ, tí mò ń gbà sí ọ lónìí, Tọ̀sántòru ni mò ń gbàdúrà nítorí àwọn ọmọ Ísírẹ́lì ìránṣẹ́ rẹ, gbogbo ìgbà yẹn ni mò ń jẹ́wọ́ àwọn ẹ̀ṣẹ̀ tí àwọn èèyàn Ísírẹ́lì dá sí ọ.",,Bible,text,,"please, let your ear be attentive and your eyes open to listen to the prayer of your servant that I am praying to you today, day and night, concerning your servants the Israelites, all the while confessing the sins that the people of Israel have committed against you.",,True,Alaran
67387c1c45317b996fc3eed0,annotations,,"Ilẹ̀ kan náà ni méjèèjì yóò ti wá, kí o sì fi àmì sí ibi tí ọ̀nà náà ti pínyà lọ sí ìlú méjèèjì.",,Bible,text,,"Both of them will originate from the same land, and a signpost should be set up where the road branches off to the two cities.",,True,Alaran
67387c1c45317b996fc3eeb6,annotations,,Òkú ọmọdékùnrin àti àgbà ọkùnrin wà nílẹ̀ ní àwọn ojú ọ̀nà.,,Bible,text,,Young boy and old man are lying dead on the ground in the streets.,,True,Alaran
67387c1c45317b996fc3eed4,annotations,,"Ìṣẹ̀lẹ̀ yìí wáyé ní àárọ̀ February 15, 2019 nígbà táwọn agbófinró fọ́n sígboro, tí wọ́n sì ń mú àwọn ará wa nílé wọn.",,Bible,text,,"The incident began when authorities in Surgut carried out raids in the early morning hours of February 15, 2019.",,True,Alaran
67387c1c45317b996fc3eed7,annotations,,Àyè kì í há adìẹ kó má dèé ìdí àbaa rẹ̀.,,Bible,text,,The space is never so tight that a chicken will not be able to reach its incubating nest.,,True,Alaran
67387c1c45317b996fc3eee0,annotations,,"Àní ohun ìríra ni wọ́n gbọ́dọ̀ jẹ́ fún yín, ẹ ò gbọ́dọ̀ jẹ èyíkéyìí nínú ẹran wọn, kí ẹ sì ka òkú wọn sí ohun ìríra.",,Bible,text,,"Yes, they should be loathsome to you, and you must not eat any of their flesh and you must loathe their carcasses.",,True,Alaran
67387c1c45317b996fc3eeda,annotations,,"Báláámù wá sọ fún Bálákì pé: Dúró síbí, nídìí ẹbọ sísun rẹ, sì jẹ́ kí n kàn sí I níbẹ̀ yẹn.",,Bible,text,,So Baʹlaam said to Baʹlak: Stay here by your burnt offering while I get in touch with Him over there.,,True,Alaran
67387c1c45317b996fc3ef47,annotations,,Ọ̀pọ̀ irú nǹkan báyìí lẹ sì ń ṣe.,,Bible,text,,And you do many things like this.,,True,Alaran
67387c1c45317b996fc3efb0,annotations,,"Ní ọjọ́ yẹn, àwọn tó ń gbé ilẹ̀ etíkun yìí máa sọ pé, Ẹ wo ohun tó ṣẹlẹ̀ sí ẹni tí a gbẹ́kẹ̀ lé, tí a sá lọ bá pé kó ràn wá lọ́wọ́, kó sì gbà wá lọ́wọ́ ọba Ásíríà! Báwo la ṣe máa yè bọ́ báyìí.",,Bible,text,,"The inhabitants of this coastland will say in that day, Look at what happened to our hope, to which we fled for help and rescue from the king of As·syrʹi·a! How will we escape now.",,True,Alaran
67387c1c45317b996fc3efc7,annotations,,"Bí o bá ti rìnrìn àjò lọ sí Hong Kong, o ṣe é ṣe kí o dé Yau Ma Tei, agbègbè ọjà alẹ́ tí ó jẹ́ ìlúmọ̀nánká níbi tí àwọn ènìyàn ti máa ń lọ ra ọjà àti oúnjẹ ẹ̀gbẹ́ẹ títì.",,Bible,text,,"If you've ever traveled to Hong Kong, you've made it to Yau Ma Tei, a bustling night market area where people go to buy street food and street food.",,True,Alaran
67387c1c45317b996fc3f013,annotations,,Ṣé kò sí ẹlòmíì tó pa dà wá yin Ọlọ́run lógo yàtọ̀ sí ọkùnrin yìí tó wá láti orílẹ̀-èdè míì ni.,,Bible,text,,Did no one else turn back to give glory to God except this man of another nation.,,True,Alaran
67387c1c45317b996fc3f029,annotations,,"Á sì máa dúró níwájú àlùfáà Élíásárì, ẹni tí yóò máa bá a ṣe ìwádìí níwájú Jèhófà nípasẹ̀ ohun tí Úrímù bá sọ.",,Bible,text,,"He will stand before El·e·aʹzar the priest, who will inquire in his behalf by the judgment of the Uʹrim before Jehovah.",,True,Alaran
67387c1c45317b996fc3f056,annotations,,"Lọ́wọ́lọ́wọ́ yìí, ó tó àjọ aṣojú ìjọba-àpapọ̀ 13 tí ó ń fúnni ní ìdánimọ̀ ní orílẹ̀-èdèe Nàìjíríà.",,Bible,text,,"Currently, at least 13 federal agencies and several state agencies offer ID services in Nigeria.",,True,Alaran
67387c1c45317b996fc3f066,annotations,,"O kò bá Ọya máwo, o ò bá Ògún mulẹ̀; abẹ́rẹ́ ẹ ẹ́ bọ́ sódò o ní o ó yọ ọ́.",,Bible,text,,"You made no secret pact with Ọya, and you made no covenant with Ògún, yet your neddle dropped into the river and you proposed to find it.",,True,Alaran
67387c1c45317b996fc3eef4,annotations,,"Kò sí ìkankan nínú àwọn alákòóso ètò àwọn nǹkan yìí tó mọ ọgbọ́n yìí, torí ká ní wọ́n mọ̀ ọ́n ni, wọn ì bá má pa Olúwa ológo.",,Bible,text,,"It is this wisdom that none of the rulers of this system of things came to know, for if they had known it, they would not have executed the glorious Lord.",,True,Alaran
67387c1c45317b996fc3ef08,annotations,,"Jésù sọ fún wọn pé: Ẹ la ojú yín sílẹ̀, kí ẹ sì ṣọ́ra fún ìwúkàrà àwọn Farisí àti àwọn Sadusí.",,Bible,text,,Jesus said to them: Keep your eyes open and watch out for the leaven of the Pharisees and Sadducees.,,True,Alaran
67387c1c45317b996fc3ef0a,annotations,,"Wọ́n ti gbé oúnjẹ kúrò níwájú wa, Kò sì sí ayọ̀ àti ìdùnnú nílé Ọlọ́run wa mọ́.",,Bible,text,,"Has not food been taken from before our very eyes, And rejoicing and joy from the house of our God.",,True,Alaran
67387c1c45317b996fc3ef11,annotations,,"Nínú iṣẹ́-ìjẹ́ rẹ̀, Dókítà Adéoyè tún tako ìgbàgbọ́ tí ó rọ̀mọ ìṣègùn ìbílẹ̀ tí Ọọ̀ni ṣe ìgbélárugẹ rẹ̀ nínú àwọn àwòrán-àtohùn rẹ̀.",,Bible,text,,"In his work, Dr Adéoye also refuted the beliefs surrounding traditional medicine that Oni promoted in his illustrations.",,True,Alaran
67387c1c45317b996fc3ef23,annotations,,A ṣètò Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù sí àgbègbè náà kí wọ́n lè ṣèrànwọ́ fún àwọn tí àjálù ṣẹlẹ̀ sí.,,Bible,text,,A local Disaster Relief Committee was mobilized to provide practical assistance.,,True,Alaran
67387c1c45317b996fc3ef51,annotations,,"Ahún wọnú orù, ó ku àtiyọ.",,Bible,text,,"Tortoise has entered into a narrow-necked pot; now, getting out is a problem.",,True,Alaran
67387c1c45317b996fc3ef53,annotations,,Wọ́n sì mú orí mí wú pé orílè-èdè Nàìjíríà tèsíwájú nínú eré oríìtàgé.,,Bible,text,,Makes one proud ure Nigerian.,,True,Alaran
67387c1c45317b996fc3ef5d,annotations,,"Ọmọdé ni ẹ́, àmọ́ ọ̀rọ̀ tó o sọ yìí mọ́gbọ́n dání gan-an.",,Bible,text,,"Even at your young age, your words are very wise.",,True,Alaran
67387c1c45317b996fc3ef64,annotations,,"Jèhófà Ọlọ́run àwọn ọmọ ogun ti búra ní etí mi, Pé ọ̀pọ̀ ilé, bí wọ́n tiẹ̀ tóbi, tí wọ́n sì rẹwà, Wọ́n máa di ohun àríbẹ̀rù, Láìsí olùgbé kankan.",,Bible,text,,"Jehovah of armies has sworn in my ears That many houses, though great and beautiful, Will become an object of horror, Without an inhabitant.",,True,Alaran
67387c1c45317b996fc3ef94,annotations,,Ni òún bá ní kí òun ṣẹ inúure kí òún pẹ́wọ́ si ọ̀hun kí ọ̀bọ̀kún lè padà sí ààyè rẹ̀.,,Bible,text,,If he asks him to be kind enough to give his hand to something so that the blessing can return to its place.,,True,Alaran
67387c1c45317b996fc3efad,annotations,,"Ó ni, ìlù àràn tí bábá rẹ̀ ṣè sílẹ̀ ló ń lù, a kì í sì í lé ẹlẹ́nu rírí ní ìdí àmù ìyá rẹ̀.",,Bible,text,,"He said, he was suffering from an illness caused by his father, and he was never told the reason for his mothers illness.",,True,Alaran
67387c1c45317b996fc3efb4,annotations,,Ó lọ láti Bẹ́tẹ́lì tó jẹ́ ti Lúsì títí dé ààlà àwọn Áríkì ní Átárótì.,,Bible,text,,It extended from Bethʹel belonging to Luz and continued to the boundary of the Arʹchites at Atʹa·roth.,,True,Alaran
67387c1c45317b996fc3efb5,annotations,,Àdúrà wa ni pé kí Jèhófà má ṣe fi àwọn ará wa yìí sílẹ̀.,,Bible,text,,We pray that Jehovah will continue to be with our brothers affected by the flooding.,,True,Alaran
67387c1c45317b996fc3efcf,annotations,,Ṣé ahọ́n mi ń sọ ohun tí kò tọ́ ni? Ṣé agbára ìtọ́wò ẹnu mi ò mọ̀ pé nǹkan ti ṣẹlẹ̀ ni.,,Bible,text,,Is my tongue speaking unjustly? Does my palate not discern that something is wrong.,,True,Alaran
67387c1c45317b996fc3efd5,annotations,,A nígbàgbọ́ pé Bíbélì tá a tún ṣe yìí máa ran àwọn Ẹlẹ́rìí Jèhófà lọ́wọ́ láti máa bá a lọ láti wàásù dé ibi tó jìnnà jù lọ ní ayé.,,Bible,text,,We trust that this revised Bible will help Jehovah’s Witnesses continue preaching to the most distant part of the earth.,,True,Alaran
67387c1c45317b996fc3f002,annotations,,"Ẹ̀yin ará, ẹ máa gbàdúrà fún wa.",,Bible,text,,"Brothers, keep praying for us.",,True,Alaran
67387c1c45317b996fc3f009,annotations,,"Wọ́n ní ẹ̀bùn ti làákàyè àti ti ẹ̀rí‐ọkàn, ó sì yẹ kí wọn ó máa hùwà sí ara wọn gẹ́gẹ́ bí ọmọ ìyá.",,Bible,text,,They are endowed with reason and conscience and should act towards one another in a spirit of brotherhood.,,True,Alaran
67387c1c45317b996fc3f010,annotations,,"O gbé, ìwọ apanirun tí wọn ò tíì pa run; Ìwọ ọ̀dàlẹ̀ tí wọn ò tíì dalẹ̀ rẹ̀! Tí o bá pani run tán, wọ́n á pa ìwọ náà run.",,Bible,text,,"Woe to you, you destroyer who has not been destroyed; You betrayer who has not been betrayed! When you finish destroying, you will be destroyed.",,True,Alaran
67387c1c45317b996fc3f025,annotations,,"Torí Ọlọ́run nífẹ̀ẹ́ ayé gan-an débi pé ó fi Ọmọ bíbí rẹ̀ kan ṣoṣo fúnni, kí gbogbo ẹni tó bá ń ní ìgbàgbọ́ nínú rẹ̀ má bàa pa run, ṣùgbọ́n kó lè ní ìyè àìnípẹ̀kun.",,Bible,text,,"For God loved the world so much that he gave his only-begotten Son, so that everyone exercising faith in him might not be destroyed but have everlasting life.",,True,Alaran
67387c1c45317b996fc3f041,annotations,,"Bẹ́ẹ̀ ni, owó wà lọ́wọ́ wa.",,Bible,text,,"Yeah, so we are rich.",,True,Alaran
67387c1c45317b996fc3f052,annotations,,Darí mi lọ sórí àpáta tó ga jù mí lọ.,,Bible,text,,Lead me onto a rock that is higher than I am.,,True,Alaran
67387c1c45317b996fc3f065,annotations,,"Àwọn adájọ́ náà sọ̀rọ̀ gan-an nípa ẹjọ́ mánigbàgbé tí Ilé Ẹjọ́ Ìjọba dá ní June 28, 2018, tó fi pàṣẹ fún Ilé Ìgbìmọ̀ Aṣòfin Ilẹ̀ Korea pé kí wọ́n ṣètò iṣẹ́ àṣesìnlú míì fáwọn tó bá jẹ́ pé òótọ́ ni ẹ̀rí ọkàn wọn ò gbà wọ́n láyè láti ṣiṣẹ́ ológun dípò kí wọ́n máa jù wọ́n sẹ́wọ̀n bí ọ̀daràn.",,Bible,text,,"The justices discussed at length the landmark Constitutional Court ruling of June 28, 2018, which ordered the Korean legislature to implement alternative service for genuine conscientious objectors rather than imprisoning them as criminals.",,True,Alaran
67387c1c45317b996fc3f06a,annotations,,"Kí ẹ sì kọ́ ilé náà, kí inú mi lè dùn sí i, kí a sì lè yìn mí lógo, ni Jèhófà wí.",,Bible,text,,"And build the house, so that I may take pleasure in it and I may be glorified, Jehovah says.",,True,Alaran
67387c1c45317b996fc3f06c,annotations,,Inú ẹni lorúkọ tí a ó sọ ọmọ ẹni ń gbé.,,Bible,text,,It is inside oneself that the name one will name one's child resides.,,True,Alaran
67387c1c45317b996fc3f06e,annotations,,"Àwọn aṣojú méjèèjì dìde, wọ́n lọ forí barí, wọ́n sọ̀rọ̀ wúyẹ́wúyẹ́, wọ́n sì fẹnu kò.",,Bible,text,,"The two ambassadors got up, went to meet each other, talked lightly, and kissed each other.",,True,Alaran
67387c1c45317b996fc3f094,annotations,,"Èyí mú ohun tí Jèhófà sọ nípasẹ̀ wòlíì rẹ̀ ṣẹ, pé: Láti Íjíbítì ni mo ti pe ọmọkùnrin mi.",,Bible,text,,"This fulfilled what was spoken by Jehovah through his prophet, saying: Out of Egypt I called my son.",,True,Alaran
67387c1c45317b996fc3f09b,annotations,,Ìsọ̀kan àwọn Oníròyìn náà fẹ ọ̀rọ̀ náà lójú.,,Bible,text,,The Reporters' Union preferred the word.,,True,Alaran
67387c1c45317b996fc3f0bc,annotations,,A kì í ṣoore tán ká lóṣòó tì í.,,Bible,text,,One does not do a favor and then camp by it.,,True,Alaran
67387c1c45317b996fc3f0c2,annotations,,"Ó dáa, dájúdájú onígbọràn ọmọ ẹgbẹ́ òṣèlú àti àwọn ará ìlú ni ọ́.",,Bible,text,,"Well, surely you are an obedient member of the political party and the people of the city.",,True,Alaran
